Date,Open,High,Low,Close
14/03/2013,6481.5,6532.57,6478.54,6529.41
15/03/2013,6529.49,6533.78,6470.1,6489.65
18/03/2013,6488.71,6488.73,6386.17,6457.92
19/03/2013,6457.94,6474.57,6414.45,6441.32
20/03/2013,6441.28,6475.61,6421.29,6432.7
21/03/2013,6433.11,6435.59,6364,6388.55
22/03/2013,6388.48,6426.45,6374.51,6392.76
25/03/2013,6395,6458.53,6366.62,6378.38
26/03/2013,6378.71,6404.52,6369.58,6399.37
27/03/2013,6399.33,6420.9,6344.19,6387.56
28/03/2013,6387.54,6447.86,6381.99,6411.74
29/03/2013,6411.74,6447.86,6381.99,6411.74
01/04/2013,6411.74,6447.86,6381.99,6411.74
02/04/2013,6411.82,6501.78,6408.84,6490.66
03/04/2013,6490.71,6491.84,6416.67,6420.28
04/04/2013,6420.51,6426.37,6341.43,6344.12
05/04/2013,6344.18,6346.82,6214.36,6249.78
08/04/2013,6249.89,6289.59,6249.89,6276.94
09/04/2013,6276.96,6326.54,6276.96,6313.21
10/04/2013,6313.47,6405.2,6313.2,6387.37
11/04/2013,6387.3,6423.56,6377.54,6416.14
12/04/2013,6415.63,6416.14,6368.2,6384.39
15/04/2013,6384.42,6384.42,6300.12,6343.6
16/04/2013,6343.43,6343.43,6297.53,6304.58
17/04/2013,6304.53,6334.44,6225.16,6244.21
18/04/2013,6244.66,6277.79,6225.86,6243.67
19/04/2013,6243.67,6288.7,6243.67,6286.59
22/04/2013,6286.63,6341.98,6258.98,6280.62
23/04/2013,6280.6,6406.14,6278.48,6406.12
24/04/2013,6406.17,6438.93,6396.19,6431.76
25/04/2013,6431.75,6467.11,6411.94,6442.59
26/04/2013,6442.43,6442.43,6399.37,6426.42
29/04/2013,6426.41,6458.02,6419.27,6458.02
30/04/2013,6458,6483.08,6412.69,6430.12
01/05/2013,6430.34,6475.87,6429.8,6451.29
02/05/2013,6452.16,6470.34,6409.81,6460.71
03/05/2013,6460.53,6541.69,6451.5,6521.46
06/05/2013,6521.46,6541.69,6451.5,6521.46
07/05/2013,6521.84,6563.9,6521.43,6557.3
08/05/2013,6557.16,6587.39,6547,6583.48
09/05/2013,6583.94,6597.26,6571.73,6592.74
10/05/2013,6592.71,6637.84,6591.58,6624.98
13/05/2013,6624.85,6633.26,6602.82,6631.76
14/05/2013,6631.85,6686.06,6618.36,6686.06
15/05/2013,6685.71,6701.68,6669.04,6693.55
16/05/2013,6693.52,6714.48,6677.15,6687.8
17/05/2013,6687.77,6726.9,6669.93,6723.06
20/05/2013,6723.19,6755.63,6709.14,6755.63
21/05/2013,6755.63,6803.87,6744.2,6803.87
22/05/2013,6804.18,6875.62,6781.45,6840.27
23/05/2013,6839.96,6839.96,6658.77,6696.79
24/05/2013,6697.05,6720.08,6640.08,6654.34
27/05/2013,6654.34,6720.08,6640.08,6654.34
28/05/2013,6655.15,6790.7,6655.15,6762.01
29/05/2013,6761.7,6761.72,6620.82,6627.17
30/05/2013,6626.66,6656.99,6611.03,6656.99
31/05/2013,6656.9,6657.07,6577.75,6583.09
03/06/2013,6582.29,6582.39,6514.08,6525.12
04/06/2013,6525.16,6577,6525.16,6558.58
05/06/2013,6558.52,6558.52,6419.31,6419.31
06/06/2013,6419.33,6435.39,6336.11,6336.11
07/06/2013,6336.13,6421.37,6313.6,6411.99
10/06/2013,6411.68,6421.24,6379.62,6400.45
11/06/2013,6400.75,6401.18,6280.08,6340.08
12/06/2013,6339.93,6364.26,6295.92,6299.45
13/06/2013,6299.16,6310.95,6205.71,6304.63
14/06/2013,6304.68,6343.51,6290.62,6308.26
17/06/2013,6309.53,6370.75,6309.41,6330.49
18/06/2013,6330.45,6397.33,6311.35,6374.21
19/06/2013,6374.11,6383.61,6327.01,6348.82
20/06/2013,6348.66,6348.66,6144.98,6159.51
21/06/2013,6159.52,6244.17,6116.17,6116.17
24/06/2013,6116.03,6136.11,6023.44,6029.1
25/06/2013,6029.17,6114.61,6029.17,6101.91
26/06/2013,6101.95,6177.92,6089.21,6165.48
27/06/2013,6165.45,6271.8,6165.45,6243.4
28/06/2013,6243.33,6268.84,6207.72,6215.47
01/07/2013,6215.47,6317.02,6215.44,6307.78
02/07/2013,6307.78,6314.13,6266.5,6303.94
03/07/2013,6303.94,6303.94,6185.21,6229.87
04/07/2013,6229.87,6431.41,6229.87,6421.67
05/07/2013,6421.67,6498.59,6364.38,6375.52
08/07/2013,6375.52,6476.09,6375.52,6450.07
09/07/2013,6450.07,6530.86,6450.07,6513.08
10/07/2013,6513.08,6535.91,6472.41,6504.96
11/07/2013,6504.96,6585.74,6504.96,6543.41
12/07/2013,6543.41,6583.9,6540.24,6544.94
15/07/2013,6544.94,6605.9,6544.94,6586.11
16/07/2013,6586.11,6606.42,6556.35,6556.35
17/07/2013,6556.35,6595.62,6517.38,6571.93
18/07/2013,6571.93,6657.38,6555.82,6634.36
19/07/2013,6634.36,6635.22,6592.1,6630.67
22/07/2013,6630.67,6645.01,6608.17,6623.17
23/07/2013,6623.17,6657.66,6597.44,6597.44
24/07/2013,6597.44,6662.19,6581.61,6620.43
25/07/2013,6620.43,6625.35,6540.42,6587.95
26/07/2013,6587.95,6629.89,6535.18,6554.79
29/07/2013,6554.79,6606.36,6544.14,6560.25
30/07/2013,6560.25,6600.72,6560.25,6570.95
31/07/2013,6570.95,6659.35,6556.65,6621.06
01/08/2013,6621.06,6681.98,6607.27,6681.98
02/08/2013,6681.98,6696.63,6623.85,6647.87
05/08/2013,6647.87,6684.95,6590.1,6619.58
06/08/2013,6619.58,6630.14,6562.32,6604.21
07/08/2013,6604.21,6624.99,6511.21,6511.21
08/08/2013,6511.21,6558.59,6507.24,6529.68
09/08/2013,6529.68,6601.21,6529.48,6583.39
12/08/2013,6583.39,6598.39,6547,6574.34
13/08/2013,6574.34,6620.43,6568.44,6611.94
14/08/2013,6611.94,6627.96,6582.58,6587.43
15/08/2013,6587.43,6587.88,6460.12,6483.34
16/08/2013,6483.34,6502.27,6461.3,6499.99
19/08/2013,6499.99,6506.59,6457.73,6465.73
20/08/2013,6465.73,6465.73,6398.63,6453.46
21/08/2013,6453.46,6453.55,6386.72,6390.84
22/08/2013,6390.84,6468.88,6390.62,6446.87
23/08/2013,6446.87,6516.71,6422.35,6492.1
26/08/2013,6492.1,6516.71,6422.35,6492.1
27/08/2013,6492.1,6494.2,6424,6440.97
28/08/2013,6440.97,6440.97,6393.65,6430.06
29/08/2013,6430.06,6500.51,6429.95,6483.05
30/08/2013,6483.05,6502.19,6409.6,6412.93
02/09/2013,6412.93,6532.3,6412.93,6506.19
03/09/2013,6506.19,6523.16,6456.95,6468.41
04/09/2013,6468.41,6486.4,6423.51,6474.74
05/09/2013,6474.74,6543.22,6461.68,6532.44
06/09/2013,6532.44,6568.18,6492.49,6547.33
09/09/2013,6547.33,6555.86,6508.76,6530.74
10/09/2013,6530.74,6599.51,6530.74,6583.99
11/09/2013,6583.99,6589.85,6559.72,6588.43
12/09/2013,6588.43,6606.12,6558.61,6588.98
13/09/2013,6588.98,6588.98,6561.78,6583.8
16/09/2013,6583.8,6652.66,6583.8,6622.86
17/09/2013,6622.86,6623.04,6570.17,6570.17
18/09/2013,6570.17,6587.58,6532.5,6558.82
19/09/2013,6558.82,6659.12,6558.82,6625.39
20/09/2013,6625.39,6629.93,6594.17,6596.43
23/09/2013,6596.43,6601.53,6542.67,6557.37
24/09/2013,6557.37,6585.4,6549.92,6571.46
25/09/2013,6571.46,6587.97,6526.42,6551.53
26/09/2013,6551.53,6580.94,6535.78,6565.59
27/09/2013,6565.59,6568.94,6487.3,6512.66
30/09/2013,6512.66,6512.66,6438.72,6462.22
01/10/2013,6462.22,6466.3,6424.37,6460.01
02/10/2013,6460.01,6460.01,6386.18,6437.5
03/10/2013,6437.5,6472.43,6436.21,6449.04
04/10/2013,6449.04,6473.58,6428.96,6453.88
07/10/2013,6453.88,6453.88,6391.47,6437.28
08/10/2013,6437.28,6437.73,6364.97,6365.83
09/10/2013,6365.83,6372.63,6316.91,6337.91
10/10/2013,6337.91,6446.22,6337.91,6430.49
11/10/2013,6430.49,6489.16,6430.47,6487.19
14/10/2013,6467.37,6507.8,6464.44,6507.65
15/10/2013,6507.65,6569.28,6507.65,6549.11
16/10/2013,6549.11,6584.39,6504.27,6571.59
17/10/2013,6571.59,6576.16,6529.16,6576.16
18/10/2013,6576.16,6622.7,6576.16,6622.58
21/10/2013,6622.58,6654.2,6617.81,6654.2
22/10/2013,6654.2,6719.27,6653.7,6695.66
23/10/2013,6695.66,6695.92,6655.2,6674.48
24/10/2013,6674.48,6719.25,6674.16,6713.18
25/10/2013,6713.18,6729.74,6700.37,6721.34
28/10/2013,6721.34,6739.66,6704.15,6725.82
29/10/2013,6725.82,6777.16,6718.85,6774.73
30/10/2013,6774.73,6819.86,6763.66,6777.7
31/10/2013,6777.7,6778.27,6719.51,6731.43
01/11/2013,6731.43,6760.87,6715.3,6734.74
04/11/2013,6734.74,6780.11,6734.56,6763.62
05/11/2013,6763.62,6773.86,6708.52,6746.84
06/11/2013,6746.84,6768.16,6735.64,6741.69
07/11/2013,6741.69,6779.18,6679.99,6697.22
08/11/2013,6697.22,6713.9,6643.86,6708.42
11/11/2013,6708.42,6744.77,6702.01,6728.37
12/11/2013,6728.37,6728.37,6693.26,6726.79
13/11/2013,6726.79,6726.81,6613.98,6630
14/11/2013,6630,6696.16,6630,6666.13
15/11/2013,6666.13,6703.12,6665.45,6693.44
18/11/2013,6693.44,6732.1,6671.63,6723.46
19/11/2013,6723.46,6723.46,6677.85,6698.01
20/11/2013,6698.01,6711.42,6661.7,6681.08
21/11/2013,6681.08,6697.69,6643.47,6681.33
22/11/2013,6681.33,6711.03,6661.04,6674.3
25/11/2013,6674.3,6709.08,6674.3,6694.62
26/11/2013,6694.62,6696.95,6636.22,6636.22
27/11/2013,6636.22,6664.14,6635.71,6649.47
28/11/2013,6649.47,6679.51,6642.57,6654.47
29/11/2013,6654.47,6681.57,6648.53,6650.57
02/12/2013,6650.57,6657.41,6595.2,6595.33
03/12/2013,6595.33,6595.48,6531.34,6532.43
04/12/2013,6532.43,6544.7,6479.73,6509.97
05/12/2013,6509.97,6518.88,6487.15,6498.33
06/12/2013,6498.33,6555.73,6496.33,6551.99
09/12/2013,6551.99,6568.44,6534.74,6559.48
10/12/2013,6559.48,6571.91,6519,6523.31
11/12/2013,6523.31,6555.57,6507.72,6507.72
12/12/2013,6507.72,6507.72,6435.99,6445.25
13/12/2013,6445.25,6462.76,6433.51,6439.96
16/12/2013,6439.96,6531.16,6422.23,6522.2
17/12/2013,6522.2,6522.2,6482.59,6486.19
18/12/2013,6486.19,6524.46,6486.19,6492.08
19/12/2013,6492.08,6584.7,6492.08,6584.7
20/12/2013,6584.7,6616.8,6576.79,6606.58
23/12/2013,6606.58,6678.61,6606.2,6678.61
24/12/2013,6678.61,6712.1,6672.22,6694.17
25/12/2013,6694.17,6712.1,6672.22,6694.17
26/12/2013,6694.17,6712.1,6672.22,6694.17
27/12/2013,6694.17,6754.11,6694.17,6750.87
30/12/2013,6750.87,6768.44,6718.16,6731.27
31/12/2013,6731.27,6756.98,6731.25,6749.09
01/01/2014,6749.09,6756.98,6731.25,6749.09
02/01/2014,6749.09,6759.37,6707.48,6717.91
03/01/2014,6717.91,6747.33,6699.27,6730.67
06/01/2014,6730.67,6751.98,6714.64,6730.73
07/01/2014,6730.73,6768.89,6718.07,6755.45
08/01/2014,6755.45,6755.53,6713.39,6721.78
09/01/2014,6721.78,6746.41,6679.31,6691.34
10/01/2014,6691.34,6769.94,6691.34,6739.94
13/01/2014,6739.94,6765.6,6730.97,6757.15
14/01/2014,6757.15,6772.63,6694.08,6766.86
15/01/2014,6766.86,6825.2,6766.86,6819.86
16/01/2014,6819.86,6831.74,6811.16,6815.42
17/01/2014,6815.42,6840.5,6800,6829.3
20/01/2014,6829.3,6837.53,6810.62,6836.73
21/01/2014,6836.73,6867.42,6822.31,6834.26
22/01/2014,6834.26,6864.87,6821.8,6826.33
23/01/2014,6826.33,6837.21,6760.63,6773.28
24/01/2014,6773.28,6784.42,6654.86,6663.74
27/01/2014,6663.74,6665.39,6539.33,6550.66
28/01/2014,6550.66,6590.66,6550.65,6572.33
29/01/2014,6572.33,6645.23,6482.74,6544.28
30/01/2014,6544.28,6573.92,6503.25,6538.45
31/01/2014,6538.45,6548.46,6421.26,6510.44
03/02/2014,6510.44,6538.3,6459.95,6465.66
04/02/2014,6465.66,6478.16,6416.72,6449.27
05/02/2014,6449.27,6483.73,6423.79,6457.89
06/02/2014,6457.89,6566.01,6457.89,6558.28
07/02/2014,6558.28,6596.28,6540.81,6571.68
10/02/2014,6571.68,6597,6565.3,6591.55
11/02/2014,6591.55,6672.66,6591.55,6672.66
12/02/2014,6672.66,6708.17,6669.06,6675.03
13/02/2014,6675.03,6675.24,6608.09,6659.42
14/02/2014,6659.42,6672.21,6646.47,6663.62
17/02/2014,6663.62,6745.63,6661.47,6736
18/02/2014,6736,6802.89,6716.64,6796.43
19/02/2014,6796.43,6810.48,6759.86,6796.71
20/02/2014,6796.71,6812.99,6732.03,6812.99
21/02/2014,6812.99,6859.91,6812.99,6838.06
24/02/2014,6838.06,6865.86,6797.83,6865.86
25/02/2014,6865.86,6866.35,6790.93,6830.5
26/02/2014,6830.5,6834.09,6785.28,6799.15
