Date, Open, High, Low, Close, Volume
11/15/16, 36.556, 37.286, 36.41, 36.754, 19510089.7073487
11/14/16, 37.60, 37.65, 35.638, 36.29, 32761024.5085846
11/11/16, 36.848, 37.776, 36.60, 37.712, 19942519.7008622
11/10/16, 38.21, 38.322, 36.084, 37.07, 33751704.4937244
11/09/16, 37.375, 38.40, 36.79, 38.012, 40865324.3870201
11/08/16, 38.758, 39.498, 38.252, 38.988, 16337899.7549315
11/07/16, 38.718, 38.858, 38.01, 38.642, 19350559.7097416
11/04/16, 37.80, 38.692, 37.192, 38.112, 25730214.6140468
11/03/16, 37.80, 38.294, 37.408, 37.484, 13265114.8010233
11/02/16, 38.01, 38.539, 37.501, 37.604, 21266909.6809964
11/01/16, 39.608, 39.70, 37.621, 38.158, 35300179.4704973
10/31/16, 40.498, 40.498, 39.162, 39.546, 23461364.6480795
10/28/16, 40.80, 41.064, 39.966, 39.994, 21400704.6789894
10/27/16, 42.268, 42.74, 40.33, 40.802, 65468699.0179695
10/26/16, 40.20, 40.638, 40.02, 40.448, 28164204.5775369
10/25/16, 40.58, 40.938, 40.24, 40.468, 12225069.816624
10/24/16, 40.20, 40.789, 40.05, 40.552, 13757809.7936329
10/21/16, 39.72, 40.314, 39.482, 40.018, 14717009.7792449
10/20/16, 40.424, 40.60, 39.41, 39.82, 25364384.6195342
10/19/16, 39.948, 41.332, 39.612, 40.712, 34955919.4756612
10/18/16, 39.198, 39.894, 38.652, 39.82, 28402374.5739644
10/17/16, 39.41, 39.678, 38.40, 38.792, 22770399.658444
10/14/16, 40.132, 40.286, 39.26, 39.302, 21349249.6797613
10/13/16, 40.10, 40.179, 39.41, 40.048, 12477064.812844
10/12/16, 40.19, 40.776, 40.084, 40.302, 9853444.85219833
10/11/16, 40.37, 40.44, 39.662, 40.02, 11642109.8253684
10/10/16, 40.27, 40.828, 39.932, 40.19, 16581484.7512777
10/07/16, 40.20, 40.264, 39.16, 39.322, 17465089.7380237
10/06/16, 40.492, 40.842, 40.042, 40.20, 23517009.6472449
10/05/16, 42.448, 42.63, 41.624, 41.692, 9387669.85918495
10/04/16, 42.62, 42.664, 41.764, 42.282, 17707404.7343889
10/03/16, 42.46, 43.1338, 41.65, 42.74, 29999459.5500081
09/30/16, 40.442, 40.996, 39.91, 40.806, 12931364.8060295
09/29/16, 41.12, 41.466, 40.116, 40.14, 13635144.7954728
09/28/16, 41.502, 41.65, 41.052, 41.254, 10441869.843372
09/27/16, 41.93, 41.9964, 40.9219, 41.162, 16865899.7470115
09/26/16, 41.30, 42.20, 41.30, 41.798, 11971789.8204232
09/23/16, 41.198, 42.036, 41.134, 41.49, 14526144.7821078
09/22/16, 41.28, 41.456, 40.60, 41.286, 11914509.8212824
09/21/16, 41.274, 41.40, 40.312, 41.044, 13167514.8024873
09/20/16, 41.37, 41.55, 40.782, 40.928, 12052439.8192134
09/19/16, 41.40, 41.886, 41.00, 41.268, 11497489.8275377
09/16/16, 40.084, 41.14, 39.80, 41.08, 15539039.7669144
09/15/16, 39.298, 40.5039, 39.28, 40.084, 15425574.7686164
09/14/16, 39.15, 39.585, 38.9712, 39.282, 11296154.8305577
09/13/16, 39.412, 39.698, 38.69, 39.21, 17946894.7307966
09/12/16, 39.00, 40.2738, 38.82, 39.66, 18575804.7213629
09/09/16, 39.818, 39.984, 38.74, 38.894, 18784959.7182256
09/08/16, 39.91, 39.978, 39.272, 39.472, 16889729.7466541
09/07/16, 41.10, 41.2994, 40.142, 40.342, 18204614.7269308
09/06/16, 39.804, 40.65, 39.80, 40.566, 21952859.6707071
09/02/16, 40.466, 40.64, 39.24, 39.556, 29887064.551694
09/01/16, 41.802, 42.22, 40.10, 40.154, 39715689.4042647
08/31/16, 42.086, 42.52, 41.73, 42.402, 16382739.7542589
08/30/16, 43.222, 43.222, 42.104, 42.268, 15844309.7623354
08/29/16, 44.03, 44.08, 43.00, 43.04, 16331669.755025
08/26/16, 44.428, 44.571, 43.764, 43.998, 11194959.8320756
08/25/16, 44.622, 44.76, 44.154, 44.192, 8812594.86781108
08/24/16, 45.41, 45.43, 44.444, 44.524, 12853464.807198
08/23/16, 44.864, 45.698, 44.56, 44.968, 23922089.6411687
08/22/16, 44.834, 45.022, 44.536, 44.586, 10327464.845088
08/19/16, 44.708, 45.0338, 44.506, 45.00, 8297649.87553525
08/18/16, 44.764, 45.132, 44.458, 44.702, 8572334.87141498
08/17/16, 44.866, 44.966, 44.56, 44.648, 8935634.86596548
08/16/16, 45.098, 45.438, 44.682, 44.722, 11335734.829964
08/15/16, 45.204, 45.90, 44.986, 45.118, 10171639.8474254
08/12/16, 45.082, 45.33, 44.808, 45.122, 9067699.8639845
08/11/16, 45.234, 45.514, 44.682, 44.982, 9404679.8589298
08/10/16, 45.648, 45.974, 44.924, 45.13, 11691504.8246274
08/09/16, 45.364, 46.3075, 45.33, 45.816, 11039164.8344125
08/08/16, 45.60, 45.92, 45.218, 45.232, 11317919.8302312
08/05/16, 46.00, 46.40, 45.48, 46.006, 16026074.7596089
08/04/16, 45.138, 46.172, 44.41, 46.122, 20734984.6889752
08/03/16, 45.474, 45.9398, 44.842, 45.158, 19438794.7084181
08/02/16, 45.874, 45.974, 44.28, 45.44, 19672159.7049176
08/01/16, 47.10, 47.326, 45.876, 46.002, 20081419.6987787
07/29/16, 46.14, 47.056, 46.048, 46.958, 15354064.769689
07/28/16, 45.59, 46.152, 45.32, 46.122, 12095294.8185706
07/27/16, 45.868, 46.672, 45.384, 45.698, 14445034.7833245
07/26/16, 45.538, 46.00, 45.06, 45.902, 17150209.7427469
07/25/16, 44.454, 46.278, 44.2743, 46.002, 22453414.6631988
07/22/16, 44.398, 44.90, 43.776, 44.454, 12898459.8065231
07/21/16, 45.20, 45.5694, 43.82, 44.10, 22143254.6678512
07/20/16, 45.294, 45.96, 45.00, 45.672, 12842489.8073627
07/19/16, 45.00, 45.82, 44.95, 45.052, 15575324.7663701
07/18/16, 43.928, 45.418, 43.66, 45.25, 17060274.7440959
07/15/16, 44.504, 44.55, 43.928, 44.08, 11171234.8324315
07/14/16, 44.624, 44.988, 44.21, 44.306, 13379169.7993125
07/13/16, 45.10, 45.118, 44.058, 44.506, 17835309.7324704
07/12/16, 44.82, 45.50, 44.644, 44.93, 22880824.6567876
07/11/16, 43.992, 45.356, 43.902, 44.956, 27149114.5927633
07/08/16, 43.56, 43.962, 42.90, 43.356, 20373924.6943911
07/07/16, 42.62, 43.624, 42.602, 43.188, 18060109.7290984
07/06/16, 42.00, 43.046, 41.80, 42.888, 24599274.6310109
07/05/16, 41.946, 42.9088, 41.60, 42.796, 25876724.6118491
07/01/16, 41.228, 43.648, 41.20, 43.30, 26999754.5950037
06/30/16, 42.594, 42.70, 41.804, 42.456, 24215554.6367667
06/29/16, 41.026, 42.356, 40.60, 42.038, 29974539.5503819
06/28/16, 40.378, 40.81, 39.882, 40.358, 31062109.5340684
06/27/16, 38.172, 39.762, 37.574, 39.71, 36101619.4584757
06/24/16, 38.01, 39.024, 37.946, 38.63, 35132579.4730113
06/23/16, 39.138, 39.51, 38.426, 39.28, 50653749.2401938
06/22/16, 39.894, 41.19, 39.15, 39.332, 118712048.219319
06/21/16, 44.136, 44.5138, 43.762, 43.922, 22645024.6603246
06/20/16, 43.90, 44.75, 43.646, 43.94, 17777354.7333397
06/17/16, 43.562, 43.998, 42.90, 43.094, 15563099.7665535
06/16/16, 43.484, 43.608, 42.70, 43.586, 12201294.8169806
06/15/16, 43.39, 44.38, 43.026, 43.54, 14542609.7818609
06/14/16, 43.776, 44.44, 42.506, 42.992, 17900834.7314875
06/13/16, 43.90, 45.154, 43.532, 43.574, 20965109.6855234
06/10/16, 45.478, 45.594, 43.6843, 43.758, 30133014.5480048
06/09/16, 46.996, 47.066, 45.412, 45.872, 22460374.6630944
06/08/16, 46.76, 48.169, 46.521, 47.104, 29859974.5521004
06/07/16, 44.448, 46.888, 44.304, 46.468, 31067864.533982
06/06/16, 43.60, 44.18, 43.09, 44.136, 11247539.8312869
06/03/16, 44.00, 44.388, 43.602, 43.798, 11144849.8328273
06/02/16, 43.918, 43.9818, 43.422, 43.792, 10164159.8475376
06/01/16, 44.296, 44.48, 43.378, 43.912, 14913474.7762979
05/31/16, 44.608, 44.9499, 44.30, 44.646, 13945009.7908249
05/27/16, 44.998, 45.186, 44.15, 44.608, 18251359.7262296
05/26/16, 44.10, 45.052, 43.81, 45.024, 20362119.6945682
05/25/16, 43.582, 44.272, 43.302, 43.916, 15663074.7650539
05/24/16, 43.32, 43.748, 43.036, 43.582, 15069214.7739618
05/23/16, 43.974, 44.52, 43.172, 43.244, 25512394.6173141
05/20/16, 43.398, 44.11, 43.27, 44.056, 45035379.3244693
05/19/16, 42.724, 43.358, 41.46, 43.042, 34331604.4850259
05/18/16, 41.83, 43.062, 41.55, 42.234, 28087594.5786861
05/17/16, 41.81, 41.964, 40.804, 40.932, 14217984.7867302
05/16/16, 41.63, 42.63, 41.584, 41.658, 14746979.7787953
05/13/16, 41.556, 42.24, 41.34, 41.522, 14113904.7882914
05/12/16, 42.288, 42.334, 40.7314, 41.456, 18252374.7262144
05/11/16, 41.518, 43.096, 41.21, 41.792, 25809319.6128602
05/10/16, 41.51, 41.894, 41.00, 41.738, 20353084.6947037
05/09/16, 43.144, 43.23, 41.36, 41.784, 23881914.6417713
05/06/16, 42.174, 43.274, 41.622, 42.986, 28426184.5736072
05/05/16, 45.692, 45.728, 41.958, 42.306, 56274149.1558878
05/04/16, 46.058, 46.892, 44.08, 44.512, 43502294.3474656
05/03/16, 47.472, 47.782, 46.324, 46.464, 21511109.6773334
05/02/16, 48.30, 48.638, 46.964, 48.36, 19219674.7117049
04/29/16, 49.628, 49.686, 47.562, 48.152, 27068934.593966
04/28/16, 49.97, 50.686, 49.488, 49.542, 12594949.8110758
04/27/16, 50.55, 51.00, 49.88, 50.294, 16029039.7595644
04/26/16, 50.41, 51.146, 49.878, 50.748, 16119194.7582121
04/25/16, 50.602, 51.476, 50.152, 50.364, 18351739.7247239
04/22/16, 49.778, 50.80, 49.142, 50.75, 18931634.7160255
04/21/16, 49.798, 50.18, 49.382, 49.658, 13915294.7912706
04/20/16, 49.252, 50.732, 48.30, 49.994, 25970254.6104462
04/19/16, 50.624, 50.874, 48.2502, 49.474, 31787629.5231856
04/18/16, 50.446, 51.662, 50.332, 50.776, 21356809.6796479
04/15/16, 50.262, 50.92, 49.824, 50.902, 18761829.7185726
04/14/16, 50.60, 51.3678, 50.21, 50.372, 20660924.6900861
04/13/16, 49.702, 51.10, 49.466, 50.906, 24627974.6305804
04/12/16, 49.90, 50.36, 48.726, 49.564, 28816039.5677594
04/11/16, 50.20, 51.798, 49.06, 49.984, 45808464.312873
04/08/16, 52.10, 52.164, 49.604, 50.014, 36819679.4477048
04/07/16, 53.29, 53.868, 50.902, 51.44, 44280854.3357872
04/06/16, 50.794, 53.548, 50.69, 53.084, 58527399.122089
04/05/16, 48.10, 51.312, 48.00, 51.094, 49743494.2538476
04/04/16, 49.824, 50.424, 48.728, 49.398, 67376648.9893503
04/01/16, 48.965, 49.58, 46.65, 47.518, 79987553.8001867
03/31/16, 45.868, 47.484, 45.002, 45.954, 40064359.3990346
03/30/16, 47.018, 47.10, 45.30, 45.378, 20164909.6975264
03/29/16, 45.978, 46.476, 45.066, 46.026, 20071649.6989253
03/28/16, 46.322, 46.962, 45.00, 46.052, 19628424.7055736
03/24/16, 43.156, 45.7775, 43.00, 45.55, 24804499.6279325
03/23/16, 46.474, 46.946, 44.406, 44.516, 24744204.6288369
03/22/16, 47.442, 47.798, 46.5116, 46.848, 21579939.6763009
03/21/16, 47.068, 47.976, 47.00, 47.664, 26539109.6019134
03/18/16, 45.82, 46.896, 45.612, 46.548, 23558964.6466155
03/17/16, 44.294, 45.70, 44.00, 45.276, 18914454.7162832
03/16/16, 43.60, 44.516, 43.404, 44.386, 17583514.7362473
03/15/16, 42.854, 43.794, 42.30, 43.668, 15902259.7614661
03/14/16, 42.53, 43.344, 42.128, 43.03, 20328529.6950721
03/11/16, 41.586, 41.884, 41.066, 41.50, 16715384.7492692
03/10/16, 42.00, 42.658, 40.1342, 41.036, 25962614.6105608
03/09/16, 40.904, 41.8745, 40.558, 41.744, 16042769.7593585
03/08/16, 40.70, 41.50, 40.44, 40.52, 20893464.686598
03/07/16, 39.536, 41.94, 39.48, 41.058, 26685359.5997196
03/04/16, 39.60, 40.806, 39.50, 40.208, 32445289.5133207
03/03/16, 37.656, 39.484, 36.844, 39.148, 24145089.6378237
03/02/16, 36.746, 37.704, 36.30, 37.668, 24311979.6353203
03/01/16, 38.85, 39.1897, 36.54, 37.27, 33560799.496588
02/29/16, 38.48, 39.27, 37.8444, 38.386, 22494984.6625752
02/26/16, 37.74, 38.40, 37.00, 38.068, 30325584.5451162
02/25/16, 35.73, 37.7038, 35.04, 37.486, 28753704.5686944
02/24/16, 34.55, 35.90, 33.568, 35.80, 26978044.5953293
02/23/16, 35.232, 36.346, 34.736, 35.442, 29921869.551172
02/22/16, 34.024, 35.782, 33.97, 35.548, 25300254.6204962
02/19/16, 32.732, 33.498, 32.50, 33.316, 14796949.7780458
02/18/16, 34.484, 34.59, 32.954, 33.354, 19437869.708432
02/17/16, 31.80, 33.868, 31.336, 33.736, 29125794.5631131
02/16/16, 31.74, 32.59, 30.822, 31.034, 27968969.5804655
02/12/16, 31.00, 31.402, 28.74, 30.208, 36178919.4573162
02/11/16, 30.40, 32.652, 29.40, 30.094, 71261798.931073
02/10/16, 30.10, 30.994, 28.348, 28.734, 52032549.2195118
02/09/16, 28.464, 31.958, 28.21, 29.65, 43258239.3511264
02/08/16, 31.421, 31.43, 29.20, 29.598, 46564939.3015259
02/05/16, 34.26, 34.60, 31.5488, 32.52, 47187954.2921807
02/04/16, 34.14, 35.196, 33.398, 35.066, 21926829.6710976
02/03/16, 36.718, 36.788, 34.036, 34.696, 39656804.4051479
02/02/16, 38.484, 38.624, 36.046, 36.556, 28868184.5669772
02/01/16, 37.752, 39.904, 36.55, 39.388, 26488194.6026771
01/29/16, 37.99, 38.748, 37.616, 38.24, 14261444.7860783
01/28/16, 38.158, 38.256, 36.482, 37.94, 22963769.6555435
01/27/16, 38.476, 38.652, 37.154, 37.614, 18086104.7287084
01/26/16, 39.34, 39.564, 37.776, 38.712, 24820899.6276865
01/25/16, 40.012, 40.714, 39.176, 39.276, 13493694.7975946
01/22/16, 40.9602, 41.10, 39.806, 40.51, 15620274.7656959
01/21/16, 40.31, 40.646, 39.004, 39.994, 15830794.7625381
01/20/16, 39.88, 40.256, 38.25, 39.74, 29193039.5621044
01/19/16, 41.742, 42.094, 40.156, 40.944, 20193379.6970993
01/15/16, 39.794, 41.014, 39.45, 40.998, 27893199.581602
01/14/16, 40.442, 42.00, 38.676, 41.236, 32453704.5131944
01/13/16, 42.402, 42.53, 40.00, 40.062, 20632079.6905188
01/12/16, 42.32, 42.7479, 41.062, 41.994, 15459584.7681062
01/11/16, 42.802, 42.89, 40.60, 41.57, 20457109.6931434
01/08/16, 43.572, 44.088, 42.154, 42.20, 18140289.7278957
01/07/16, 42.838, 43.688, 42.734, 43.13, 17771254.7334312
01/06/16, 44.00, 44.01, 43.196, 43.808, 18895639.7165654
01/05/16, 45.272, 45.378, 44.00, 44.686, 15933759.7609936
01/04/16, 46.144, 46.276, 43.80, 44.682, 34135729.4879641
12/31/15, 47.702, 48.69, 47.674, 48.002, 13575189.7963722
12/30/15, 47.32, 48.7268, 47.1341, 47.618, 18489604.7226559
12/29/15, 46.012, 47.544, 45.9094, 47.438, 12031449.8195283
12/28/15, 46.298, 46.396, 45.108, 45.79, 9506519.8574022
12/24/15, 46.112, 46.376, 45.656, 46.114, 3551384.94672923
12/23/15, 46.436, 46.69, 45.626, 45.94, 7774894.88337658
12/22/15, 46.998, 47.31, 45.926, 45.99, 9807474.85288788
12/21/15, 46.338, 47.166, 46.216, 46.512, 9765869.85351195
12/18/15, 46.578, 47.18, 45.858, 46.092, 15070849.7739373
12/17/15, 46.788, 47.552, 45.963, 46.678, 16493189.7526022
12/16/15, 44.42, 46.976, 44.146, 46.902, 25521704.6171744
12/15/15, 44.364, 44.444, 43.60, 44.218, 11222119.8316682
12/14/15, 43.502, 44.184, 42.974, 43.716, 14157589.7876362
12/11/15, 45.048, 45.15, 43.328, 43.404, 16343629.7548456
12/10/15, 44.942, 45.698, 44.728, 45.414, 10358459.8446231
12/09/15, 45.34, 45.50, 44.144, 44.904, 15288764.7706685
12/08/15, 45.504, 45.76, 44.84, 45.344, 13438179.7984273
12/07/15, 45.54, 47.126, 45.23, 46.226, 15721114.7641833
12/04/15, 46.492, 46.654, 45.532, 46.076, 12868014.8069798
12/03/15, 47.096, 47.49, 46.00, 46.542, 14697819.7795327
12/02/15, 47.40, 47.72, 46.246, 46.398, 14907339.7763899
12/01/15, 46.212, 47.60, 46.21, 47.438, 18669774.7199534
11/30/15, 46.358, 46.856, 45.816, 46.052, 13299064.800514
11/27/15, 46.212, 46.45, 45.402, 46.322, 9746764.85379853
11/25/15, 44.268, 46.165, 44.075, 45.928, 19953894.7006916
11/24/15, 43.074, 44.20, 43.00, 43.65, 12401464.813978
11/23/15, 43.47, 43.836, 42.936, 43.55, 12630994.8105351
11/20/15, 44.698, 45.00, 42.716, 44.002, 22003609.6699459
11/19/15, 44.108, 45.238, 44.06, 44.36, 12521874.8121719
11/18/15, 42.90, 44.276, 42.504, 44.214, 14059499.7891075
11/17/15, 43.04, 43.20, 42.28, 42.80, 10743394.8388491
11/16/15, 41.218, 42.996, 41.16, 42.862, 14626974.7805954
11/13/15, 42.59, 42.598, 41.304, 41.438, 17151634.7427255
11/12/15, 43.57, 43.80, 42.532, 42.588, 14579499.7813075
11/11/15, 43.554, 43.896, 42.726, 43.816, 16739029.7489146
11/10/15, 44.696, 44.74, 43.216, 43.30, 23085034.6537245
11/09/15, 46.598, 46.598, 44.862, 45.066, 19254299.7111855
11/06/15, 46.14, 46.6718, 45.90, 46.472, 12226464.816603
11/05/15, 46.116, 46.9169, 45.838, 46.354, 22484214.6627368
11/04/15, 45.40, 46.548, 45.04, 46.326, 63631849.0455223
11/03/15, 42.77, 42.888, 41.55, 41.67, 41662424.3750636
11/02/15, 41.784, 43.16, 41.444, 42.758, 19639719.7054042
10/30/15, 42.08, 42.326, 40.778, 41.386, 22194504.6670824
10/29/15, 42.35, 42.7496, 42.128, 42.326, 9025159.8646226
10/28/15, 42.262, 42.69, 41.66, 42.592, 13642964.7953555
10/27/15, 42.968, 43.42, 41.502, 42.07, 17597244.7360413
10/26/15, 42.276, 43.176, 42.00, 43.052, 16957189.7456422
10/23/15, 43.00, 43.07, 41.538, 41.818, 21177309.6823404
10/22/15, 42.312, 43.15, 41.88, 42.344, 14125794.7881131
10/21/15, 42.398, 42.962, 41.76, 42.018, 20917354.6862397
10/20/15, 45.544, 45.72, 40.40, 42.606, 74500248.8824963
10/19/15, 45.30, 46.23, 44.988, 45.62, 12539474.8119079
10/16/15, 44.608, 46.0961, 44.574, 45.402, 21672464.674913
10/15/15, 43.286, 44.346, 42.74, 44.262, 14221164.7866825
10/14/15, 44.134, 44.19, 43.086, 43.376, 15522229.7671666
10/13/15, 42.656, 44.5044, 42.226, 43.85, 25857674.6121349
10/12/15, 44.598, 44.60, 43.054, 43.116, 19181514.7122773
10/09/15, 44.186, 44.874, 43.672, 44.138, 30791849.5381223
10/08/15, 46.016, 46.144, 44.262, 45.344, 30666079.5400088
10/07/15, 47.326, 47.54, 45.824, 46.392, 34069794.4889531
10/06/15, 48.00, 48.606, 47.116, 48.292, 26179484.6073077
10/05/15, 49.768, 49.968, 48.826, 49.23, 18449324.7232601
10/02/15, 47.12, 49.54, 46.986, 49.514, 22119909.6682014
10/01/15, 49.502, 49.70, 47.426, 47.976, 22864819.6570277
09/30/15, 50.40, 50.48, 48.468, 49.68, 24647909.6302814
09/29/15, 50.092, 50.946, 49.092, 49.33, 18515769.7222635
09/28/15, 51.47, 51.958, 49.322, 49.686, 24505284.6324207
09/25/15, 53.322, 53.382, 51.23, 51.382, 18866959.7169956
09/24/15, 51.906, 52.69, 51.242, 52.624, 17240954.7413857
09/23/15, 52.39, 52.416, 51.5168, 52.212, 13003889.8049417
09/22/15, 51.806, 52.53, 51.174, 52.188, 18321764.7251735
09/21/15, 52.796, 54.314, 51.16, 52.84, 30600774.5409884
09/18/15, 51.592, 52.764, 51.50, 52.124, 18815319.7177702
09/17/15, 52.792, 53.10, 52.138, 52.414, 17929059.7310641
09/16/15, 50.608, 52.576, 50.576, 52.45, 22085404.6687189
09/15/15, 50.55, 50.92, 49.90, 50.714, 14667329.7799901
09/14/15, 50.22, 50.85, 49.934, 50.638, 14454254.7831862
09/11/15, 49.528, 50.048, 48.946, 50.048, 11754219.8236867
09/10/15, 49.446, 50.1446, 49.066, 49.696, 13545119.7968232
09/09/15, 50.41, 50.85, 49.6606, 49.782, 16953939.7456909
09/08/15, 49.01, 49.832, 48.81, 49.634, 15691154.7646327
09/04/15, 48.178, 48.818, 47.64, 48.386, 18445764.7233135
09/03/15, 50.412, 50.416, 49.00, 49.114, 20973859.6853921
09/02/15, 49.06, 49.576, 47.956, 49.538, 23145869.652812
09/01/15, 48.068, 49.20, 47.394, 47.726, 27273824.5908926
08/31/15, 49.124, 50.99, 49.102, 49.812, 23501159.6474826
08/28/15, 48.372, 50.29, 48.314, 49.696, 27568364.5864745
08/27/15, 46.20, 48.95, 46.162, 48.598, 38279794.4258031
08/26/15, 45.586, 45.60, 43.102, 44.968, 24815209.6277719
08/25/15, 46.104, 46.18, 43.824, 44.006, 21636469.675453
08/24/15, 40.558, 46.28, 39.00, 43.774, 47907924.2813811
08/21/15, 47.20, 48.76, 46.102, 46.154, 32951169.5057325
08/20/15, 50.412, 50.912, 48.38, 48.436, 24528784.6320682
08/19/15, 52.066, 52.13, 51.004, 51.05, 18021409.7296789
08/18/15, 51.076, 52.19, 50.712, 52.144, 20975174.6853724
08/17/15, 51.112, 51.318, 50.102, 50.998, 35883444.4617483
08/14/15, 49.448, 49.586, 48.354, 48.63, 21824049.6726393
08/13/15, 47.972, 49.296, 47.824, 48.502, 23445909.6483114
08/12/15, 47.00, 47.954, 46.548, 47.634, 18695784.7195632
08/11/15, 47.43, 47.86, 46.888, 47.474, 21324694.6801296
08/10/15, 47.63, 48.594, 47.21, 48.228, 20929299.6860605
08/07/15, 48.716, 48.746, 47.678, 48.502, 25366949.6194958
08/06/15, 49.908, 51.00, 47.224, 49.226, 73118753.9032187
08/05/15, 52.716, 54.20, 52.08, 54.026, 31071594.5339261
08/04/15, 52.002, 53.344, 51.668, 53.256, 11762649.8235603
08/03/15, 53.258, 53.342, 51.414, 51.998, 12767369.8084895
07/31/15, 53.52, 53.872, 53.0246, 53.23, 11112759.8333086
07/30/15, 52.538, 53.388, 52.422, 53.358, 10172799.847408
07/29/15, 52.854, 53.578, 52.40, 52.764, 13950474.7907429
07/28/15, 51.15, 53.08, 50.3675, 52.964, 19479039.7078144
07/27/15, 52.486, 52.8864, 50.158, 50.602, 23470959.6479356
07/24/15, 53.476, 54.218, 52.784, 53.082, 14182489.7872627
07/23/15, 53.93, 53.98, 53.054, 53.44, 11136194.8329571
07/22/15, 52.254, 53.888, 52.172, 53.574, 15524799.767128
07/21/15, 54.01, 54.70, 53.31, 53.354, 30543429.5418486
07/20/15, 55.00, 57.33, 54.508, 56.452, 24892269.626616
07/17/15, 54.50, 55.108, 53.65, 54.932, 25020494.6246926
07/16/15, 52.844, 53.44, 52.632, 53.336, 8079804.87880293
07/15/15, 53.348, 53.498, 52.416, 52.628, 10108104.8483784
07/14/15, 52.42, 53.198, 52.102, 53.13, 9538204.85692693
07/13/15, 52.45, 52.51, 51.21, 52.432, 14801594.7779761
07/10/15, 52.444, 52.60, 51.564, 51.83, 13054289.8041857
07/09/15, 51.816, 52.59, 51.358, 51.584, 16670384.7499442
07/08/15, 51.864, 52.16, 50.862, 50.992, 31105384.5334192
07/07/15, 55.00, 55.04, 52.154, 53.576, 30525629.5421156
07/06/15, 55.776, 56.338, 55.26, 55.944, 20609664.690855
07/02/15, 56.039, 56.49, 54.662, 56.004, 35819649.4627053
07/01/15, 54.222, 54.524, 53.5701, 53.83, 10506119.8424082
06/30/15, 52.96, 54.184, 52.80, 53.652, 15434674.7684799
06/29/15, 52.39, 53.19, 52.14, 52.404, 17394544.7390818
06/26/15, 53.778, 53.822, 53.20, 53.418, 19192169.7121175
06/25/15, 53.29, 54.282, 53.05, 53.758, 14246019.7863097
06/24/15, 53.396, 53.47, 52.744, 53.034, 12061464.819078
06/23/15, 52.064, 53.60, 51.714, 53.534, 19354089.7096887
06/22/15, 52.43, 52.88, 51.138, 51.958, 22805394.6579191
06/19/15, 52.48, 52.76, 52.02, 52.502, 12315064.815274
06/18/15, 52.40, 52.692, 52.004, 52.378, 13913514.7912973
06/17/15, 50.434, 52.872, 50.404, 52.082, 27564599.586531
06/16/15, 50.026, 50.688, 49.819, 50.624, 9923389.85114915
06/15/15, 49.94, 50.256, 49.202, 50.076, 10930874.8360369
06/12/15, 50.042, 50.692, 50.042, 50.138, 7111674.89332488
06/11/15, 50.652, 50.874, 50.086, 50.282, 10220289.8466957
06/10/15, 50.38, 50.80, 49.70, 50.14, 17272264.740916
06/09/15, 51.08, 51.548, 50.828, 51.20, 13055729.8041641
06/08/15, 50.17, 51.75, 50.062, 51.258, 25084984.6237252
06/05/15, 49.20, 49.94, 49.136, 49.828, 15110129.7733481
06/04/15, 49.50, 49.86, 49.142, 49.184, 12268074.8159789
06/03/15, 49.64, 50.144, 49.402, 49.798, 8907524.86638713
06/02/15, 49.784, 49.88, 49.26, 49.67, 10674044.8398893
06/01/15, 50.282, 50.32, 49.494, 49.89, 12525284.8121207
05/29/15, 50.20, 50.5735, 49.886, 50.16, 18946414.7158038
05/28/15, 49.406, 50.36, 49.01, 50.29, 18236414.7264538
05/27/15, 49.702, 49.90, 49.11, 49.486, 17040999.744385
05/26/15, 49.536, 50.40, 49.30, 49.491, 17493409.7375988
05/22/15, 49.076, 49.72, 49.002, 49.546, 11115444.8332683
05/21/15, 48.606, 49.324, 48.4715, 49.124, 9853214.85220178
05/20/15, 49.426, 49.548, 48.2744, 48.87, 18777844.7183323
05/19/15, 49.686, 50.20, 49.23, 49.428, 18371154.7244327
05/18/15, 49.40, 49.98, 49.20, 49.75, 16766059.7485091
05/15/15, 48.786, 49.88, 48.50, 49.768, 22637814.6604328
05/14/15, 48.964, 48.978, 48.25, 48.82, 14479679.7828048
05/13/15, 49.522, 49.66, 48.45, 48.636, 27200824.5919876
05/12/15, 48.022, 49.27, 47.638, 48.948, 31817144.5227428
05/11/15, 47.258, 48.576, 47.062, 47.898, 28361309.5745804
05/08/15, 47.198, 47.682, 46.74, 47.322, 23341179.6498823
05/07/15, 44.20, 47.496, 44.05, 47.36, 47279544.2908068
05/06/15, 46.82, 46.894, 45.64, 46.086, 26354664.60468
05/05/15, 47.552, 47.90, 45.826, 46.59, 28984364.5652345
05/04/15, 45.636, 46.946, 45.422, 46.102, 22172979.6674053
05/01/15, 45.988, 46.354, 44.081, 45.206, 26408444.6038733
04/30/15, 46.078, 46.578, 45.034, 45.21, 19559284.7066107
04/29/15, 46.01, 46.994, 45.526, 46.49, 19680384.7047942
04/28/15, 46.95, 47.10, 45.606, 46.096, 30426894.5435966
04/27/15, 44.512, 47.75, 44.40, 46.31, 58363149.1245528
04/24/15, 44.10, 44.16, 43.602, 43.685, 12139214.8179118
04/23/15, 43.654, 44.296, 43.43, 43.72, 22055919.6691612
04/22/15, 42.50, 44.376, 42.338, 43.888, 39315184.4102722
04/21/15, 41.16, 42.15, 40.862, 41.882, 17162704.7425594
